activity_id,viewer_id,movie_id,watch_date,watch_duration_min,completion_pct,platform,rating_given
WA01318,V0059,M005,2024-10-02,83,55,Mobile,2.5
WA01319,V0127,M010,2024-10-31,65,42,Web,3.3
WA01320,V0029,M001,2025-02-07,116,80,Mobile,4.7
WA01321,V0134,M008,2024-11-17,118,99,Tablet,8.9
WA01322,V0326,M010,2024-11-01,69,48,Mobile,3.9
WA01323,V0262,M014,2025-03-18,61,51,Web,6.1
WA01324,V0189,M005,2024-12-14,94,93,Smart TV,5.4
WA01325,V0417,M012,2024-10-28,123,83,Tablet,3.6
WA01326,V0006,M005,2025-01-26,82,79,Smart TV,2.8
WA01327,V0465,M011,2025-03-18,51,35,Smart TV,9.7
WA01328,V0082,M008,2025-01-26,38,31,Smart TV,6.3
WA01329,V0463,M014,2025-02-06,85,74,Tablet,6.3
WA01330,V0336,M003,2025-03-17,81,75,Smart TV,5.9
WA01331,V0473,M014,2024-11-05,85,68,Tablet,3.0
WA01332,V0493,M014,2025-03-15,117,78,Tablet,7.0
WA01333,V0133,M003,2025-02-25,149,97,Web,7.7
WA01334,V0035,M010,2025-02-26,108,81,Mobile,2.7
WA01335,V0341,M012,2024-11-10,49,42,Mobile,6.2
WA01336,V0396,M011,2025-01-30,77,59,Web,3.3
WA01337,V0473,M015,2024-11-14,115,83,Mobile,3.0
WA01338,V0227,M005,2024-10-30,36,39,Smart TV,7.0
WA01339,V0056,M014,2024-10-08,79,71,Tablet,5.3
WA01340,V0130,M011,2025-02-24,63,55,Tablet,5.8
WA01341,V0223,M005,2024-11-27,57,50,Web,3.1
WA01342,V0018,M001,2025-03-11,57,56,Web,9.2
WA01343,V0175,M006,2025-01-13,62,39,Web,7.6
WA01344,V0098,M015,2025-03-14,146,93,Web,6.8
WA01345,V0317,M008,2025-02-06,101,75,Web,8.5
WA01346,V0292,M008,2025-01-18,53,39,Mobile,3.5
WA01347,V0256,M009,2024-12-16,45,45,Web,2.9
WA01348,V0421,M009,2024-12-24,53,58,Smart TV,9.4
WA01349,V0447,M005,2025-01-08,51,38,Web,9.8
WA01350,V0478,M002,2025-02-14,115,96,Smart TV,5.5
WA01351,V0480,M001,2025-02-17,93,90,Smart TV,7.4
WA01352,V0103,M001,2024-12-26,90,63,Smart TV,9.2
WA01353,V0419,M001,2024-11-05,116,100,Smart TV,9.4
WA01354,V0038,M011,2024-10-16,111,93,Mobile,5.1
WA01355,V0246,M002,2025-01-15,100,100,Web,4.5
WA01356,V0260,M001,2024-10-27,87,93,Web,7.4
WA01357,V0011,M007,2025-01-31,75,59,Mobile,2.7
WA01358,V0350,M013,2024-11-20,123,78,Mobile,6.6
WA01359,V0221,M001,2025-01-08,63,46,Tablet,6.6
WA01360,V0181,M002,2025-01-21,80,77,Web,5.1
WA01361,V0048,M015,2024-10-15,70,59,Mobile,4.2
WA01362,V0448,M012,2025-02-15,29,31,Web,8.6
WA01363,V0093,M002,2024-10-15,91,86,Smart TV,2.8
WA01364,V0067,M006,2025-03-04,81,67,Tablet,6.1
WA01365,V0129,M002,2025-03-18,38,39,Web,6.2
WA01366,V0366,M012,2024-12-31,101,86,Smart TV,9.6
WA01367,V0270,M013,2025-02-19,77,61,Smart TV,4.9
WA01368,V0178,M009,2025-02-06,37,36,Tablet,7.8
WA01369,V0105,M010,2025-02-02,50,40,Web,8.8
WA01370,V0108,M009,2024-11-29,129,100,Mobile,5.3
WA01371,V0358,M014,2024-11-06,56,60,Tablet,7.4
WA01372,V0429,M008,2024-10-30,85,93,Mobile,4.5
WA01373,V0031,M010,2025-01-07,51,40,Smart TV,8.9
WA01374,V0197,M007,2025-02-04,71,78,Tablet,2.8
WA01375,V0273,M004,2025-01-06,96,85,Mobile,7.5
WA01376,V0466,M001,2025-02-16,44,33,Smart TV,9.4
WA01377,V0175,M015,2024-12-07,38,33,Tablet,9.0
WA01378,V0199,M013,2024-10-15,103,100,Smart TV,8.9
WA01379,V0134,M009,2025-01-27,138,96,Web,9.7
WA01380,V0144,M008,2024-11-30,32,31,Smart TV,3.1
WA01381,V0293,M004,2025-02-16,92,73,Tablet,2.8
WA01382,V0401,M005,2025-01-01,76,62,Mobile,3.4
WA01383,V0434,M010,2025-03-19,82,63,Web,5.8
WA01384,V0019,M001,2025-01-21,80,89,Smart TV,6.1
WA01385,V0030,M014,2025-02-20,95,82,Mobile,4.6
WA01386,V0226,M010,2025-02-19,49,38,Web,4.4
WA01387,V0066,M013,2024-12-10,114,93,Web,7.2
WA01388,V0059,M003,2025-03-08,56,59,Mobile,3.9
WA01389,V0284,M009,2025-01-21,45,35,Web,3.0
WA01390,V0348,M012,2024-12-06,39,32,Smart TV,6.6
WA01391,V0056,M001,2025-03-03,88,74,Mobile,6.3
WA01392,V0105,M002,2025-02-08,59,60,Smart TV,6.8
WA01393,V0329,M014,2025-03-24,55,39,Tablet,9.1
WA01394,V0172,M003,2024-10-07,99,76,Tablet,9.2
WA01395,V0083,M006,2025-01-29,41,33,Smart TV,2.8
WA01396,V0312,M015,2024-11-08,39,43,Web,8.6
WA01397,V0194,M009,2025-02-08,76,57,Mobile,7.4
WA01398,V0491,M003,2025-01-06,39,39,Web,6.7
WA01399,V0276,M010,2025-03-11,132,83,Mobile,8.9
WA01400,V0267,M009,2024-10-14,145,97,Tablet,4.9
WA01401,V0169,M004,2025-02-25,77,61,Web,8.5
WA01402,V0384,M006,2024-11-29,103,70,Mobile,7.7
WA01403,V0181,M008,2025-01-13,54,40,Mobile,9.4
WA01404,V0403,M011,2025-02-01,103,87,Tablet,4.2
WA01405,V0398,M014,2024-11-02,96,61,Tablet,7.6
WA01406,V0175,M011,2024-11-05,81,66,Smart TV,3.4
WA01407,V0295,M007,2025-01-16,73,48,Tablet,7.2
WA01408,V0008,M013,2024-11-20,99,88,Web,3.4
WA01409,V0065,M005,2025-02-19,63,42,Mobile,8.8
WA01410,V0068,M001,2025-03-26,43,39,Tablet,9.3
WA01411,V0365,M006,2024-11-02,84,60,Smart TV,3.4
WA01412,V0038,M015,2024-12-26,36,35,Smart TV,9.6
WA01413,V0149,M015,2025-01-13,124,85,Tablet,7.8
WA01414,V0078,M012,2024-11-16,62,40,Mobile,7.0
WA01415,V0165,M006,2025-03-22,115,78,Tablet,3.8
WA01416,V0119,M012,2025-02-28,52,42,Smart TV,6.2
WA01417,V0297,M001,2025-02-22,151,97,Tablet,4.6
WA01418,V0022,M007,2024-12-21,53,48,Web,5.7
WA01419,V0178,M005,2025-02-25,54,42,Smart TV,3.7
WA01420,V0115,M005,2024-12-10,130,86,Web,4.7
WA01421,V0342,M015,2024-12-06,60,59,Smart TV,3.6
WA01422,V0015,M004,2025-02-19,79,51,Mobile,9.7
WA01423,V0251,M009,2025-02-15,34,30,Mobile,5.3
WA01424,V0267,M005,2025-02-24,123,86,Web,8.7
WA01425,V0456,M005,2024-10-29,90,86,Tablet,6.2
WA01426,V0496,M002,2024-11-05,55,44,Smart TV,8.5
WA01427,V0081,M012,2024-11-26,70,71,Smart TV,4.6
WA01428,V0457,M011,2025-02-09,69,70,Mobile,5.8
WA01429,V0098,M015,2025-03-30,109,70,Mobile,9.6
WA01430,V0301,M011,2024-10-03,56,47,Tablet,9.0
WA01431,V0241,M004,2025-03-22,72,63,Web,6.1
WA01432,V0102,M003,2025-02-05,57,46,Mobile,9.6
WA01433,V0035,M014,2024-11-24,76,85,Tablet,6.7
WA01434,V0353,M004,2024-11-15,78,83,Smart TV,7.1
WA01435,V0248,M011,2025-02-27,88,74,Web,9.1
WA01436,V0251,M014,2024-11-29,116,92,Tablet,7.0
WA01437,V0113,M009,2025-02-01,53,42,Mobile,9.7
WA01438,V0167,M015,2024-12-13,124,87,Web,7.5
WA01439,V0339,M002,2024-11-15,104,70,Mobile,5.1
WA01440,V0431,M007,2025-03-30,96,91,Tablet,7.0
WA01441,V0138,M011,2024-11-30,62,67,Web,9.2
WA01442,V0134,M013,2025-01-13,68,71,Smart TV,5.6
WA01443,V0134,M013,2025-01-22,116,81,Mobile,4.5
WA01444,V0158,M012,2024-11-26,46,35,Tablet,5.6
WA01445,V0400,M010,2024-11-12,88,56,Mobile,9.6
WA01446,V0310,M010,2025-03-06,60,46,Mobile,9.6
WA01447,V0468,M001,2025-01-06,72,72,Smart TV,8.3
WA01448,V0108,M009,2024-10-17,92,96,Smart TV,6.5
WA01449,V0149,M003,2025-02-15,82,59,Web,9.3
WA01450,V0376,M006,2025-01-14,117,100,Web,9.6
WA01451,V0257,M001,2024-10-06,67,43,Tablet,8.4
WA01452,V0013,M001,2024-11-10,85,68,Web,7.2
WA01453,V0384,M012,2024-12-03,60,64,Mobile,8.6
WA01454,V0419,M007,2025-03-17,64,46,Smart TV,9.0
WA01455,V0011,M002,2024-10-19,127,83,Mobile,8.1
WA01456,V0377,M009,2025-03-04,45,42,Tablet,4.0
WA01457,V0263,M010,2024-12-19,110,84,Mobile,4.8
WA01458,V0497,M008,2024-11-21,64,63,Tablet,5.3
WA01459,V0288,M007,2024-10-24,96,82,Smart TV,6.1
WA01460,V0126,M015,2025-03-29,148,94,Tablet,2.6
WA01461,V0366,M008,2025-01-09,135,99,Mobile,5.9
WA01462,V0229,M010,2024-10-07,82,59,Smart TV,6.1
WA01463,V0074,M002,2025-03-14,92,72,Mobile,3.2
WA01464,V0043,M003,2024-11-23,92,61,Web,5.5
WA01465,V0031,M014,2025-01-30,92,59,Tablet,4.4
WA01466,V0165,M005,2024-12-26,37,34,Tablet,9.0
WA01467,V0280,M005,2025-03-26,106,92,Tablet,4.8
WA01468,V0363,M011,2024-11-30,116,89,Tablet,6.4
WA01469,V0359,M014,2024-10-21,86,84,Mobile,5.3
WA01470,V0384,M013,2024-10-04,105,96,Mobile,3.7
WA01471,V0254,M008,2024-10-30,78,84,Web,7.2
WA01472,V0215,M009,2025-02-02,107,100,Tablet,2.6
WA01473,V0268,M002,2025-01-20,81,64,Smart TV,7.1
WA01474,V0149,M006,2025-02-22,53,48,Web,8.5
WA01475,V0242,M012,2025-01-04,96,62,Tablet,4.1
WA01476,V0367,M006,2024-11-04,107,97,Tablet,2.6
WA01477,V0035,M007,2024-11-15,98,90,Mobile,4.8
WA01478,V0235,M004,2024-11-21,99,98,Smart TV,3.2
WA01479,V0180,M010,2025-01-28,41,38,Web,5.1
WA01480,V0421,M001,2024-11-19,82,66,Tablet,6.9
WA01481,V0288,M005,2025-01-03,87,62,Web,3.1
WA01482,V0092,M003,2024-10-27,76,65,Smart TV,6.7
WA01483,V0295,M003,2025-02-11,100,72,Smart TV,9.7
WA01484,V0087,M012,2025-03-07,84,56,Mobile,8.4
WA01485,V0085,M004,2024-10-24,51,48,Tablet,9.1
WA01486,V0262,M006,2024-10-20,45,47,Tablet,5.7
WA01487,V0390,M008,2024-12-23,120,94,Mobile,4.3
WA01488,V0182,M007,2025-01-05,125,90,Smart TV,8.8
WA01489,V0490,M006,2025-02-13,57,57,Web,9.6
WA01490,V0287,M014,2024-12-11,91,85,Tablet,6.2
WA01491,V0334,M013,2024-12-04,89,85,Smart TV,3.8
WA01492,V0373,M014,2025-01-02,110,74,Tablet,4.1
WA01493,V0092,M009,2024-11-18,106,77,Mobile,4.0
WA01494,V0301,M006,2025-02-12,34,30,Smart TV,5.0
WA01495,V0472,M015,2025-01-03,114,94,Mobile,7.1
WA01496,V0204,M001,2025-03-15,113,91,Mobile,10.0
WA01497,V0498,M012,2024-12-04,46,37,Mobile,9.0
WA01498,V0089,M015,2025-01-29,136,92,Tablet,8.1
WA01499,V0190,M011,2025-02-17,35,34,Mobile,7.1
WA01500,V0043,M012,2024-11-09,51,46,Tablet,8.8
WA01501,V0161,M002,2024-10-15,54,37,Mobile,8.9
WA01502,V0429,M005,2024-11-19,66,72,Smart TV,9.2
WA01503,V0008,M003,2025-02-28,130,96,Tablet,5.6
WA01504,V0099,M011,2025-03-21,36,38,Web,8.0
WA01505,V0142,M002,2024-11-14,51,35,Web,7.7
WA01506,V0141,M007,2024-11-14,62,69,Smart TV,3.4
WA01507,V0046,M008,2025-02-23,89,89,Mobile,9.4
WA01508,V0303,M003,2024-10-23,79,70,Mobile,8.3
WA01509,V0236,M013,2024-10-03,90,77,Mobile,9.1
WA01510,V0159,M004,2024-12-18,52,46,Mobile,5.3
WA01511,V0290,M005,2024-11-15,58,47,Smart TV,5.6
WA01512,V0091,M014,2024-11-18,68,55,Smart TV,4.4
WA01513,V0182,M008,2024-12-07,92,92,Smart TV,5.1
WA01514,V0019,M011,2025-02-11,74,51,Tablet,3.7
WA01515,V0331,M010,2024-11-23,107,74,Smart TV,4.1
WA01516,V0047,M012,2025-02-06,102,64,Web,4.4
WA01517,V0265,M008,2024-12-06,41,44,Web,6.1
WA01518,V0289,M008,2025-02-28,100,77,Tablet,7.4
WA01519,V0323,M015,2024-10-09,56,43,Smart TV,9.0
WA01520,V0172,M001,2024-11-10,128,90,Smart TV,7.4
WA01521,V0084,M002,2024-11-17,93,69,Tablet,6.6
WA01522,V0304,M013,2024-10-06,128,88,Tablet,8.0
WA01523,V0308,M008,2024-12-02,93,77,Smart TV,6.1
WA01524,V0391,M007,2024-12-16,56,59,Mobile,5.7
WA01525,V0084,M013,2024-12-08,46,33,Web,9.4
WA01526,V0488,M015,2025-03-02,86,55,Web,3.5
WA01527,V0406,M006,2024-10-14,69,69,Web,8.5
WA01528,V0001,M008,2025-01-10,97,88,Web,4.0
WA01529,V0095,M003,2024-12-17,51,40,Web,8.9
WA01530,V0351,M007,2024-10-24,59,49,Smart TV,2.5
WA01531,V0282,M003,2024-12-28,91,90,Tablet,7.7
WA01532,V0362,M015,2025-01-29,122,89,Web,8.2
WA01533,V0391,M002,2025-01-08,74,70,Web,5.5
WA01534,V0274,M006,2024-12-12,115,80,Mobile,5.1
WA01535,V0454,M011,2025-02-28,53,58,Web,8.3
WA01536,V0422,M006,2025-01-01,125,94,Mobile,7.1
WA01537,V0071,M013,2025-01-10,58,59,Tablet,3.9
WA01538,V0174,M004,2024-12-17,59,41,Tablet,7.4
WA01539,V0199,M007,2024-11-08,86,69,Tablet,2.8
WA01540,V0350,M007,2024-11-15,88,80,Mobile,6.0
WA01541,V0412,M002,2024-12-28,82,81,Mobile,3.7
WA01542,V0352,M003,2025-02-25,121,79,Tablet,2.6
WA01543,V0395,M011,2025-03-21,118,84,Mobile,4.8
WA01544,V0258,M005,2025-03-12,90,87,Smart TV,8.4
WA01545,V0058,M012,2024-12-25,120,76,Web,9.9
WA01546,V0004,M009,2025-01-07,49,49,Smart TV,9.6
WA01547,V0264,M012,2025-03-01,67,55,Tablet,5.8
WA01548,V0445,M008,2024-12-12,42,45,Tablet,6.0
WA01549,V0218,M001,2025-03-03,84,62,Smart TV,7.6
WA01550,V0092,M013,2024-10-07,101,64,Smart TV,5.2
WA01551,V0326,M001,2025-01-23,89,68,Mobile,7.0
WA01552,V0128,M006,2024-10-10,126,80,Web,3.1
WA01553,V0221,M002,2024-11-02,100,93,Smart TV,5.1
WA01554,V0292,M008,2025-03-26,117,97,Tablet,2.8
WA01555,V0312,M006,2025-01-04,45,48,Mobile,5.4
WA01556,V0217,M012,2024-10-21,90,68,Tablet,2.7
WA01557,V0495,M012,2024-12-05,85,85,Mobile,8.5
WA01558,V0277,M010,2024-12-06,121,95,Web,7.7
WA01559,V0390,M001,2025-01-04,85,57,Tablet,4.6
WA01560,V0344,M012,2024-11-17,117,94,Mobile,7.0
WA01561,V0003,M015,2024-11-16,80,64,Tablet,4.1
WA01562,V0137,M013,2025-01-15,68,65,Tablet,7.0
WA01563,V0116,M011,2024-12-21,59,58,Mobile,7.8
WA01564,V0302,M004,2024-10-17,110,88,Tablet,7.3
WA01565,V0477,M006,2025-02-16,125,90,Mobile,5.1
WA01566,V0237,M006,2024-12-28,71,49,Tablet,4.1
WA01567,V0207,M012,2024-11-13,86,62,Mobile,7.5
WA01568,V0043,M010,2024-10-21,112,74,Web,8.1
WA01569,V0385,M009,2025-01-03,85,67,Smart TV,5.9
WA01570,V0320,M008,2024-10-08,55,51,Smart TV,6.7
WA01571,V0121,M007,2024-10-06,115,92,Tablet,9.4
WA01572,V0203,M003,2025-01-05,44,42,Web,4.1
WA01573,V0443,M002,2025-02-24,66,52,Web,8.3
WA01574,V0181,M012,2025-01-11,131,82,Web,5.6
WA01575,V0323,M010,2024-12-11,98,76,Mobile,7.5
WA01576,V0275,M011,2025-03-12,122,94,Tablet,4.2
WA01577,V0423,M007,2025-02-04,98,66,Tablet,3.7
WA01578,V0002,M014,2024-11-15,93,66,Smart TV,8.2
WA01579,V0298,M011,2024-11-14,80,79,Tablet,9.8
WA01580,V0071,M007,2024-11-18,53,58,Mobile,7.0
WA01581,V0313,M012,2025-01-13,65,71,Web,3.7
WA01582,V0012,M011,2025-01-29,77,77,Tablet,6.6
WA01583,V0189,M014,2024-11-19,96,88,Web,3.8
WA01584,V0151,M015,2024-11-21,60,46,Mobile,9.2
WA01585,V0126,M004,2025-02-25,131,88,Tablet,9.9
WA01586,V0329,M013,2024-11-15,140,94,Mobile,8.5
WA01587,V0237,M014,2024-12-24,67,61,Mobile,2.6
WA01588,V0241,M001,2025-03-24,136,96,Tablet,3.0
WA01589,V0367,M007,2024-12-06,71,45,Mobile,5.8
WA01590,V0425,M014,2024-10-16,101,80,Mobile,5.2
WA01591,V0404,M012,2025-02-08,122,84,Mobile,3.3
WA01592,V0188,M014,2024-12-07,53,51,Tablet,7.4
WA01593,V0136,M003,2024-12-02,84,56,Mobile,5.0
WA01594,V0386,M012,2024-10-19,136,92,Web,8.2
WA01595,V0404,M006,2024-12-15,105,72,Tablet,7.7
WA01596,V0076,M010,2024-12-10,44,47,Smart TV,2.7
WA01597,V0158,M015,2025-01-03,91,67,Web,6.8
WA01598,V0080,M005,2025-01-30,97,67,Web,3.6
WA01599,V0015,M005,2025-01-07,71,59,Web,6.9
WA01600,V0187,M003,2025-02-27,57,63,Tablet,6.1
WA01601,V0301,M015,2024-11-13,65,49,Smart TV,6.4
WA01602,V0247,M007,2025-02-02,107,97,Web,6.1
WA01603,V0116,M007,2024-10-04,71,73,Smart TV,4.0
WA01604,V0183,M003,2024-12-11,57,55,Tablet,5.9
WA01605,V0460,M015,2025-03-13,88,97,Web,8.1
WA01606,V0321,M006,2025-03-20,76,81,Mobile,9.6
WA01607,V0493,M009,2024-10-18,124,100,Mobile,9.8
WA01608,V0126,M001,2025-01-23,95,61,Smart TV,8.5
WA01609,V0354,M003,2025-03-26,71,59,Tablet,3.8
WA01610,V0047,M010,2024-12-08,104,65,Web,8.0
WA01611,V0156,M015,2024-10-17,101,96,Mobile,4.1
WA01612,V0051,M004,2025-02-27,134,89,Mobile,4.9
WA01613,V0060,M011,2024-10-19,104,91,Tablet,3.1
WA01614,V0307,M004,2024-10-26,90,57,Tablet,4.7
WA01615,V0369,M001,2025-02-26,63,44,Tablet,8.3
WA01616,V0129,M004,2025-02-28,44,30,Tablet,7.0
WA01617,V0260,M008,2025-03-11,80,72,Tablet,6.4
WA01618,V0128,M011,2024-12-16,120,98,Smart TV,4.6
WA01619,V0058,M009,2025-02-06,110,86,Web,6.2
WA01620,V0084,M006,2025-02-08,139,93,Web,3.0
WA01621,V0474,M007,2025-03-22,53,42,Tablet,5.1
WA01622,V0399,M011,2025-02-15,61,54,Mobile,8.2
WA01623,V0164,M004,2024-12-18,106,69,Tablet,3.3
WA01624,V0166,M005,2025-03-06,56,49,Web,3.9
WA01625,V0167,M007,2024-11-13,55,50,Tablet,7.4
WA01626,V0478,M013,2025-01-15,73,59,Smart TV,6.0
WA01627,V0157,M014,2024-12-17,65,48,Smart TV,8.0
WA01628,V0218,M014,2024-12-20,101,69,Tablet,8.2
WA01629,V0182,M001,2025-01-12,79,82,Web,9.8
WA01630,V0107,M013,2024-12-10,50,55,Smart TV,4.7
WA01631,V0405,M006,2024-10-07,110,84,Tablet,4.9
WA01632,V0226,M009,2024-11-21,109,94,Smart TV,3.3
WA01633,V0483,M004,2024-11-11,119,91,Tablet,9.6
WA01634,V0128,M001,2025-03-18,127,92,Smart TV,9.9
WA01635,V0029,M010,2025-01-05,40,42,Smart TV,4.6
WA01636,V0242,M006,2025-01-21,55,44,Web,9.1
WA01637,V0448,M002,2024-12-23,69,49,Web,6.9
WA01638,V0126,M010,2024-11-21,86,86,Smart TV,6.8
WA01639,V0419,M013,2025-03-19,119,97,Smart TV,7.7
WA01640,V0464,M003,2024-10-18,98,76,Tablet,8.1
WA01641,V0117,M004,2024-11-17,116,89,Tablet,5.2
WA01642,V0310,M004,2025-03-23,76,62,Mobile,3.6
WA01643,V0413,M011,2025-01-14,115,80,Tablet,8.5
WA01644,V0192,M014,2025-02-13,92,95,Mobile,6.7
WA01645,V0252,M001,2025-02-07,128,98,Smart TV,6.8
WA01646,V0499,M011,2024-10-18,40,41,Mobile,6.5
WA01647,V0313,M013,2025-02-09,89,89,Web,8.1
WA01648,V0239,M013,2025-03-25,94,65,Tablet,9.2
WA01649,V0094,M012,2024-11-08,51,39,Smart TV,5.9
WA01650,V0206,M013,2025-03-27,46,32,Smart TV,2.5
WA01651,V0116,M014,2025-01-08,28,31,Smart TV,5.7
WA01652,V0235,M005,2024-11-27,128,98,Web,8.3
WA01653,V0396,M010,2024-12-30,58,54,Web,4.0
WA01654,V0309,M003,2024-10-26,91,98,Mobile,8.3
WA01655,V0446,M009,2024-12-29,69,71,Smart TV,9.5
WA01656,V0084,M011,2024-11-23,78,68,Tablet,9.9
WA01657,V0071,M004,2024-11-25,44,33,Tablet,3.4
WA01658,V0195,M007,2024-10-07,81,56,Mobile,5.9
WA01659,V0303,M007,2024-11-20,90,78,Mobile,3.2
WA01660,V0084,M003,2025-02-07,70,45,Web,3.4
WA01661,V0213,M008,2025-03-04,94,70,Web,4.1
WA01662,V0131,M002,2025-02-07,123,91,Mobile,9.6
WA01663,V0205,M001,2024-10-02,114,83,Mobile,5.2
WA01664,V0118,M005,2024-10-17,98,68,Mobile,7.4
WA01665,V0488,M013,2025-01-08,48,32,Smart TV,8.0
WA01666,V0434,M015,2024-12-22,45,48,Web,3.8
WA01667,V0072,M001,2024-11-02,76,49,Tablet,8.2
WA01668,V0191,M001,2025-03-02,77,67,Tablet,8.7
WA01669,V0495,M007,2024-11-14,107,96,Web,8.1
WA01670,V0451,M013,2025-03-21,85,76,Mobile,8.4
WA01671,V0207,M001,2025-02-05,80,69,Smart TV,9.3
WA01672,V0402,M005,2025-03-09,43,33,Mobile,5.0
WA01673,V0468,M015,2025-01-29,45,48,Tablet,2.8
WA01674,V0081,M007,2025-03-03,80,51,Mobile,2.6
WA01675,V0034,M015,2024-11-27,83,83,Mobile,9.8
WA01676,V0069,M008,2025-01-15,135,86,Mobile,4.8
WA01677,V0337,M008,2024-12-05,75,71,Smart TV,9.7
WA01678,V0384,M011,2024-10-25,140,93,Web,3.4
WA01679,V0338,M009,2024-11-03,62,58,Mobile,8.1
WA01680,V0128,M012,2025-01-12,54,43,Web,4.4
WA01681,V0364,M012,2025-03-18,92,72,Tablet,7.5
WA01682,V0168,M009,2025-02-10,57,46,Tablet,5.3
WA01683,V0324,M003,2025-02-26,74,79,Mobile,8.5
WA01684,V0428,M003,2024-10-04,36,34,Web,3.7
WA01685,V0440,M006,2024-10-03,137,91,Smart TV,3.9
WA01686,V0110,M014,2025-02-25,122,87,Tablet,7.2
WA01687,V0336,M009,2025-01-21,68,65,Smart TV,5.0
WA01688,V0414,M015,2024-11-17,89,73,Tablet,8.3
WA01689,V0391,M008,2025-03-19,74,73,Smart TV,3.0
WA01690,V0065,M006,2025-01-18,92,99,Mobile,4.2
WA01691,V0365,M008,2024-10-29,105,100,Smart TV,3.4
WA01692,V0284,M006,2024-12-18,124,85,Mobile,9.7
WA01693,V0100,M009,2024-11-16,133,95,Web,8.8
WA01694,V0270,M004,2024-10-05,86,75,Web,6.7
WA01695,V0186,M009,2025-02-12,94,98,Web,7.7
WA01696,V0052,M009,2024-11-12,68,50,Web,7.3
WA01697,V0277,M014,2025-03-08,57,49,Tablet,8.9
WA01698,V0200,M005,2024-10-13,94,67,Tablet,9.2
WA01699,V0001,M008,2024-12-22,72,68,Mobile,4.4
WA01700,V0473,M009,2025-03-21,72,56,Mobile,2.9
WA01701,V0422,M007,2024-11-05,98,91,Web,8.2
WA01702,V0331,M013,2024-12-02,70,50,Tablet,5.4
WA01703,V0116,M004,2024-12-03,52,39,Smart TV,3.6
WA01704,V0228,M007,2024-11-01,61,56,Web,7.5
WA01705,V0267,M013,2024-12-23,40,45,Smart TV,6.4
WA01706,V0339,M013,2025-03-10,88,59,Tablet,4.7
WA01707,V0037,M002,2025-02-16,72,49,Smart TV,9.1
WA01708,V0321,M001,2025-01-06,53,44,Tablet,5.7
WA01709,V0116,M003,2025-03-27,101,67,Mobile,3.2
WA01710,V0446,M012,2025-03-04,81,60,Tablet,8.8
WA01711,V0443,M007,2025-01-16,41,43,Smart TV,8.8
WA01712,V0169,M012,2024-12-10,115,95,Tablet,7.5
WA01713,V0052,M005,2024-12-31,31,31,Tablet,4.3
WA01714,V0054,M008,2024-11-26,92,64,Tablet,6.7
WA01715,V0446,M014,2025-02-22,132,96,Tablet,2.8
WA01716,V0061,M002,2025-03-01,42,42,Web,5.2
WA01717,V0368,M011,2025-03-04,114,80,Mobile,5.1
WA01718,V0020,M013,2025-01-21,142,96,Tablet,8.6
WA01719,V0291,M011,2025-01-19,53,57,Web,2.7
WA01720,V0411,M006,2024-10-26,104,82,Mobile,8.0
WA01721,V0181,M014,2024-12-04,99,74,Web,4.6
WA01722,V0358,M013,2024-10-13,115,88,Smart TV,8.3
WA01723,V0380,M003,2024-11-23,113,71,Tablet,8.1
WA01724,V0171,M013,2024-11-14,62,41,Smart TV,7.1
WA01725,V0052,M012,2024-11-28,89,69,Mobile,7.3
WA01726,V0388,M006,2025-03-09,81,53,Tablet,4.0
WA01727,V0413,M014,2025-02-02,97,73,Tablet,9.2
WA01728,V0009,M013,2024-11-10,78,71,Mobile,3.9
WA01729,V0092,M005,2025-02-07,124,98,Tablet,7.1
WA01730,V0365,M002,2024-11-20,41,41,Tablet,8.9
WA01731,V0204,M003,2024-12-27,118,75,Web,9.4
WA01732,V0116,M002,2024-12-15,71,71,Tablet,8.7
WA01733,V0014,M004,2025-02-18,70,65,Tablet,4.2
WA01734,V0226,M012,2024-11-26,70,58,Web,3.6
WA01735,V0430,M005,2024-12-02,83,91,Tablet,5.6
WA01736,V0096,M009,2025-02-23,93,82,Tablet,7.2
WA01737,V0412,M015,2025-01-08,93,76,Smart TV,5.7
WA01738,V0183,M006,2024-11-30,128,99,Mobile,9.7
WA01739,V0297,M003,2024-12-22,118,98,Web,3.2
WA01740,V0161,M015,2025-02-07,147,98,Mobile,8.6
WA01741,V0421,M010,2024-11-28,134,100,Web,6.0
WA01742,V0255,M010,2024-10-14,127,86,Tablet,3.0
WA01743,V0459,M003,2024-10-06,54,37,Smart TV,6.1
WA01744,V0034,M012,2024-11-07,73,75,Smart TV,6.8
WA01745,V0361,M015,2024-10-08,129,85,Web,9.9
WA01746,V0276,M004,2025-03-19,101,69,Smart TV,5.0
WA01747,V0393,M010,2025-02-08,68,48,Smart TV,9.0
WA01748,V0397,M010,2024-10-14,60,45,Mobile,7.1
WA01749,V0128,M009,2025-01-14,59,54,Web,8.8
WA01750,V0170,M001,2025-03-16,68,45,Mobile,3.2
WA01751,V0196,M007,2025-02-24,113,82,Tablet,3.5
WA01752,V0182,M006,2024-11-16,70,69,Web,7.8
WA01753,V0095,M015,2024-12-04,62,41,Smart TV,5.5
WA01754,V0232,M004,2024-12-29,73,73,Mobile,6.4
WA01755,V0350,M001,2025-03-05,35,37,Smart TV,3.2
WA01756,V0168,M001,2025-02-13,27,30,Tablet,4.8
